symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
ZYDUSWELL,INE768C01010,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,1530.500000,61128251,1300000006336083,2023-10-31T09:51:49
ERIS,INE406M01024,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,861.599976,21102666,1100000006502149,2023-10-31T09:51:49
FORTIS,INE061F01013,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,327.049988,21102674,1100000006502183,2023-10-31T09:51:49
FORTIS,INE061F01013,2023-10-31,NSE,EQ,EQ,sell,false,10.000000,327.049988,21102673,1100000006502183,2023-10-31T09:51:49
FORTIS,INE061F01013,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,327.049988,21102672,1100000006502183,2023-10-31T09:51:49
HINDUNILVR,INE030A01027,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,2475.600098,21102675,1100000006502210,2023-10-31T09:51:49
FORTIS,INE061F01013,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,327.049988,21102671,1100000006502183,2023-10-31T09:51:49
GODREJCP,INE102D01028,2023-10-31,NSE,EQ,EQ,sell,false,6.000000,986.549988,21102665,1100000006502135,2023-10-31T09:51:49
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,794.750000,21102667,1100000006502174,2023-10-31T09:51:49
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,794.750000,21102668,1100000006502174,2023-10-31T09:51:49
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,794.750000,21102669,1100000006502174,2023-10-31T09:51:49
KIMS,INE967H01017,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,1904.599976,41087520,1200000006925410,2023-10-31T09:51:49
ONGC,INE213A01029,2023-10-31,NSE,EQ,EQ,buy,false,24.000000,186.550003,41098545,1200000007018636,2023-10-31T09:52:26
ONGC,INE213A01029,2023-10-31,NSE,EQ,EQ,buy,false,9.000000,186.550003,41098546,1200000007018636,2023-10-31T09:52:26
POWERGRID,INE752E01010,2023-10-31,NSE,EQ,EQ,buy,false,25.000000,201.300003,41098529,1200000007018620,2023-10-31T09:52:26
PETRONET,INE347G01014,2023-10-31,NSE,EQ,EQ,buy,false,37.000000,199.300003,41098552,1200000007018673,2023-10-31T09:52:26
NTPC,INE733E01010,2023-10-31,NSE,EQ,EQ,buy,false,23.000000,234.550003,41098528,1200000007018618,2023-10-31T09:52:26
NHPC,INE848E01016,2023-10-31,NSE,EQ,EQ,buy,false,99.000000,50.950001,41098547,1200000007018643,2023-10-31T09:52:26
COALINDIA,INE522F01014,2023-10-31,NSE,EQ,EQ,buy,false,18.000000,312.450012,917270,1000000006177458,2023-10-31T09:52:26
BPCL,INE029A01011,2023-10-31,NSE,EQ,EQ,buy,false,17.000000,349.899994,917193,1000000006177282,2023-10-31T09:52:26
RELIANCE,INE002A01018,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,2313.649902,61137529,1300000006405400,2023-10-31T09:52:26
TATAPOWER,INE245A01021,2023-10-31,NSE,EQ,EQ,buy,false,19.000000,239.899994,61137527,1300000006405370,2023-10-31T09:52:26
SJVN,INE002L01015,2023-10-31,NSE,EQ,EQ,buy,false,43.000000,69.949997,61137526,1300000006405351,2023-10-31T09:52:26
TORNTPOWER,INE813H01021,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,727.250000,61137523,1300000006405338,2023-10-31T09:52:26
TORNTPOWER,INE813H01021,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,727.299988,61137524,1300000006405338,2023-10-31T09:52:26
GSPL,INE246F01010,2023-10-31,NSE,EQ,EQ,buy,false,19.000000,271.500000,21114231,1100000006578915,2023-10-31T09:52:26
GAIL,INE129A01019,2023-10-31,NSE,EQ,EQ,buy,false,18.000000,117.349998,21114236,1100000006578981,2023-10-31T09:52:26
GAIL,INE129A01019,2023-10-31,NSE,EQ,EQ,buy,false,26.000000,117.349998,21114237,1100000006578981,2023-10-31T09:52:26
IGL,INE203G01027,2023-10-31,NSE,EQ,EQ,buy,false,14.000000,384.250000,21114234,1100000006578929,2023-10-31T09:52:26
CRAFTSMAN,INE00LO01017,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,4886.549805,934808,1000000006336912,2023-10-31T09:53:44
CIEINDIA,INE536H01010,2023-10-31,NSE,EQ,EQ,sell,false,14.000000,472.000000,41119731,1200000007196226,2023-10-31T09:53:44
KALYANKJIL,INE303R01014,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,289.700012,41119724,1200000007196171,2023-10-31T09:53:44
KARURVYSYA,INE036D01028,2023-10-31,NSE,EQ,EQ,sell,false,46.000000,143.050003,41119727,1200000007196183,2023-10-31T09:53:44
KALYANKJIL,INE303R01014,2023-10-31,NSE,EQ,EQ,sell,false,22.000000,289.549988,41119725,1200000007196171,2023-10-31T09:53:44
ABB,INE117A01022,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,4051.899902,934813,1000000006336922,2023-10-31T09:53:44
SOUTHBANK,INE683A01023,2023-10-31,NSE,EQ,EQ,sell,false,230.000000,24.500000,61159058,1300000006551274,2023-10-31T09:53:44
SAFARI,INE429E01023,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,4226.399902,61159056,1300000006551266,2023-10-31T09:53:44
VBL,INE200M01021,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,909.000000,61159054,1300000006551247,2023-10-31T09:53:44
SIEMENS,INE003A01024,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,3343.000000,61159055,1300000006551248,2023-10-31T09:53:44
GRSE,INE382Z01011,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,750.250000,21137231,1100000006734417,2023-10-31T09:53:44
GRSE,INE382Z01011,2023-10-31,NSE,EQ,EQ,sell,false,5.000000,750.250000,21137230,1100000006734417,2023-10-31T09:53:44
ITDCEM,INE686A01026,2023-10-31,NSE,EQ,EQ,sell,false,29.000000,205.100006,21137241,1100000006734463,2023-10-31T09:53:44
DATAPATTNS,INE0IX101010,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,1904.650024,21137232,1100000006734432,2023-10-31T09:53:44
ICICIPRULI,INE726G01019,2023-10-31,NSE,EQ,EQ,buy,false,20.000000,523.750000,21148225,1100000006809023,2023-10-31T09:54:24
MFSL,INE180A01020,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,925.599976,41129793,1200000007278934,2023-10-31T09:54:24
MFSL,INE180A01020,2023-10-31,NSE,EQ,EQ,buy,false,6.000000,925.599976,41129794,1200000007278934,2023-10-31T09:54:24
SBILIFE,INE123W01016,2023-10-31,NSE,EQ,EQ,buy,false,11.000000,1347.099976,61169611,1300000006617234,2023-10-31T09:54:24
ICICIGI,INE765G01017,2023-10-31,NSE,EQ,EQ,buy,false,4.000000,1353.800049,21148229,1100000006809028,2023-10-31T09:54:24
ICICIGI,INE765G01017,2023-10-31,NSE,EQ,EQ,buy,false,8.000000,1353.800049,21148228,1100000006809028,2023-10-31T09:54:24
ICICIGI,INE765G01017,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,1353.800049,21148227,1100000006809028,2023-10-31T09:54:24
HDFCLIFE,INE795G01014,2023-10-31,NSE,EQ,EQ,buy,false,20.000000,609.599976,21148233,1100000006809087,2023-10-31T09:54:24
ICICIPRULI,INE726G01019,2023-10-31,NSE,EQ,EQ,buy,false,4.000000,523.750000,21148224,1100000006809023,2023-10-31T09:54:24
MFSL,INE180A01020,2023-10-31,NSE,EQ,EQ,buy,false,5.000000,925.599976,41129792,1200000007278934,2023-10-31T09:54:24
ARVIND,INE034A01011,2023-10-31,NSE,EQ,EQ,sell,false,40.000000,183.399994,969449,1000000006611036,2023-10-31T09:56:13
MAHSEAMLES,INE271B01025,2023-10-31,NSE,EQ,EQ,sell,false,8.000000,694.799988,41160956,1200000007507599,2023-10-31T09:56:13
MAHSEAMLES,INE271B01025,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,694.799988,41160955,1200000007507599,2023-10-31T09:56:13
MAHSEAMLES,INE271B01025,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,694.799988,41160954,1200000007507599,2023-10-31T09:56:13
PCBL,INE602A01031,2023-10-31,NSE,EQ,EQ,sell,false,37.000000,194.550003,41160962,1200000007507699,2023-10-31T09:56:13
CASTROLIND,INE172A01027,2023-10-31,NSE,EQ,EQ,sell,false,53.000000,139.500000,969429,1000000006610966,2023-10-31T09:56:13
NCC,INE868B01028,2023-10-31,NSE,EQ,EQ,sell,false,47.000000,147.199997,41160960,1200000007507645,2023-10-31T09:56:13
VOLTAMP,INE540H01012,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,4803.399902,61204833,1300000006821468,2023-10-31T09:56:13
REDINGTON,INE891D01026,2023-10-31,NSE,EQ,EQ,sell,false,25.000000,144.350006,61204841,1300000006821545,2023-10-31T09:56:13
REDINGTON,INE891D01026,2023-10-31,NSE,EQ,EQ,sell,false,22.000000,144.300003,61204842,1300000006821545,2023-10-31T09:56:13
HEG,INE545A01016,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,1579.849976,21182322,1100000007028044,2023-10-31T09:56:13
HEG,INE545A01016,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,1579.550049,21182323,1100000007028044,2023-10-31T09:56:13
HGINFRA,INE926X01010,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,900.849976,21182318,1100000007027989,2023-10-31T09:56:13
HGINFRA,INE926X01010,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,900.849976,21182317,1100000007027989,2023-10-31T09:56:13
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,795.450012,21182299,1100000007027937,2023-10-31T09:56:13
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,795.450012,21182298,1100000007027937,2023-10-31T09:56:13
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,795.599976,21182297,1100000007027937,2023-10-31T09:56:13
TORNTPOWER,INE813H01021,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,727.000000,61204839,1300000006821511,2023-10-31T09:56:13
TORNTPOWER,INE813H01021,2023-10-31,NSE,EQ,EQ,sell,false,9.000000,727.000000,61204840,1300000006821511,2023-10-31T09:56:13
SUNTV,INE424H01027,2023-10-31,NSE,EQ,EQ,sell,false,12.000000,630.200012,61204834,1300000006821492,2023-10-31T09:56:13
GHCL,INE539A01019,2023-10-31,NSE,EQ,EQ,sell,false,10.000000,586.200012,21182320,1100000007028034,2023-10-31T09:56:13
GHCL,INE539A01019,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,586.200012,21182321,1100000007028034,2023-10-31T09:56:13
AXISBANK,INE238A01034,2023-10-31,NSE,EQ,EQ,sell,false,6.000000,986.400024,985511,1000000006746808,2023-10-31T09:57:17
KFINTECH,INE138Y01010,2023-10-31,NSE,EQ,EQ,sell,false,10.000000,453.549988,41179162,1200000007643757,2023-10-31T09:57:17
LALPATHLAB,INE600L01024,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,2391.500000,41179182,1200000007643919,2023-10-31T09:57:17
KFINTECH,INE138Y01010,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,453.549988,41179161,1200000007643757,2023-10-31T09:57:17
KFINTECH,INE138Y01010,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,453.700012,41179160,1200000007643757,2023-10-31T09:57:17
AAVAS,INE216P01012,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,1442.550049,985501,1000000006746696,2023-10-31T09:57:17
AUBANK,INE949L01017,2023-10-31,NSE,EQ,EQ,sell,false,9.000000,680.150024,985528,1000000006746901,2023-10-31T09:57:17
LALPATHLAB,INE600L01024,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,2391.500000,41179183,1200000007643919,2023-10-31T09:57:17
VAIBHAVGBL,INE884A01027,2023-10-31,NSE,EQ,EQ,sell,false,15.000000,419.299988,61225219,1300000006940255,2023-10-31T09:57:17
IDFCFIRSTB,INE092T01019,2023-10-31,NSE,EQ,EQ,sell,false,66.000000,83.000000,21201136,1100000007152452,2023-10-31T09:57:17
SUPREMEIND,INE195A01028,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,4378.149902,61225193,1300000006940036,2023-10-31T09:57:17
VGUARD,INE951I01027,2023-10-31,NSE,EQ,EQ,sell,false,22.000000,301.100006,61225191,1300000006940020,2023-10-31T09:57:17
RATNAMANI,INE703B01027,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,2774.449951,61225215,1300000006940208,2023-10-31T09:57:17
GESHIP,INE017A01032,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,795.750000,21201141,1100000007152512,2023-10-31T09:57:17
DIVGIITTS,INE753U01022,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,1061.349976,21201143,1100000007152596,2023-10-31T09:57:17
DIVGIITTS,INE753U01022,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,1061.099976,21201144,1100000007152596,2023-10-31T09:57:17
RATNAMANI,INE703B01027,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,2774.800049,61225214,1300000006940208,2023-10-31T09:57:17
KIMS,INE967H01017,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,1905.000000,41179184,1200000007643978,2023-10-31T09:57:17
KIMS,INE967H01017,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,1904.099976,41179185,1200000007643978,2023-10-31T09:57:17
KIMS,INE967H01017,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,1904.099976,41179186,1200000007643978,2023-10-31T09:57:17
AIAENG,INE212H01026,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,3490.000000,985529,1000000006746904,2023-10-31T09:57:17
COFORGE,INE591G01017,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,4989.950195,985530,1000000006746910,2023-10-31T09:57:17
GRANULES,INE101D01020,2023-10-31,NSE,EQ,EQ,sell,false,15.000000,324.250000,21213914,1100000007253704,2023-10-31T09:58:10
WSTCSTPAPR,INE976A01021,2023-10-31,NSE,EQ,EQ,sell,false,8.000000,735.000000,61242275,1300000007037160,2023-10-31T09:58:10
GSPL,INE246F01010,2023-10-31,NSE,EQ,EQ,sell,false,9.000000,271.350006,21213902,1100000007253633,2023-10-31T09:58:10
GSPL,INE246F01010,2023-10-31,NSE,EQ,EQ,sell,false,6.000000,271.350006,21213903,1100000007253633,2023-10-31T09:58:10
GSPL,INE246F01010,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,271.350006,21213904,1100000007253633,2023-10-31T09:58:10
WONDERLA,INE066O01014,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,855.349976,61242276,1300000007037180,2023-10-31T09:58:10
GHCL,INE539A01019,2023-10-31,NSE,EQ,EQ,sell,false,3.000000,586.099976,21213909,1100000007253668,2023-10-31T09:58:10
WONDERLA,INE066O01014,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,855.200012,61242277,1300000007037180,2023-10-31T09:58:10
RKFORGE,INE399G01023,2023-10-31,NSE,EQ,EQ,sell,false,9.000000,637.099976,61242274,1300000007037144,2023-10-31T09:58:10
TORNTPOWER,INE813H01021,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,726.599976,61242270,1300000007037118,2023-10-31T09:58:10
GHCL,INE539A01019,2023-10-31,NSE,EQ,EQ,sell,false,5.000000,586.099976,21213907,1100000007253668,2023-10-31T09:58:10
GHCL,INE539A01019,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,586.099976,21213908,1100000007253668,2023-10-31T09:58:10
KIRLFER,INE884B01025,2023-10-31,BSE,EQ,A,sell,false,7.000000,475.000000,838200,1698723000015009693,2023-10-31T09:58:10
KIRLFER,INE884B01025,2023-10-31,BSE,EQ,A,sell,false,5.000000,474.450012,838400,1698723000015009693,2023-10-31T09:58:10
MAHSEAMLES,INE271B01025,2023-10-31,NSE,EQ,EQ,sell,false,2.000000,694.250000,41193045,1200000007759742,2023-10-31T09:58:10
KIRLOSBROS,INE732A01036,2023-10-31,NSE,EQ,EQ,sell,false,6.000000,889.650024,41193024,1200000007759556,2023-10-31T09:58:10
JKLAKSHMI,INE786A01032,2023-10-31,NSE,EQ,EQ,sell,false,8.000000,695.049988,41193031,1200000007759687,2023-10-31T09:58:10
MAHSEAMLES,INE271B01025,2023-10-31,NSE,EQ,EQ,sell,false,7.000000,694.250000,41193044,1200000007759742,2023-10-31T09:58:10
LAURUSLABS,INE947Q01028,2023-10-31,NSE,EQ,EQ,sell,false,14.000000,363.500000,41193029,1200000007759663,2023-10-31T09:58:10
APARINDS,INE372A01015,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,5151.250000,997292,1000000006844119,2023-10-31T09:58:10
CRAFTSMAN,INE00LO01017,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,4892.000000,997294,1000000006844135,2023-10-31T09:58:10
NH,INE410P01011,2023-10-31,NSE,EQ,EQ,sell,false,1.000000,1013.450012,41193026,1200000007759580,2023-10-31T09:58:10
NH,INE410P01011,2023-10-31,NSE,EQ,EQ,sell,false,4.000000,1013.500000,41193025,1200000007759580,2023-10-31T09:58:10
RATNAMANI,INE703B01027,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,2778.350098,61262439,1300000007150909,2023-10-31T09:59:10
SAIL,INE114A01011,2023-10-31,NSE,EQ,EQ,buy,false,83.000000,84.250000,61262434,1300000007150865,2023-10-31T09:59:10
RATNAMANI,INE703B01027,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,2777.899902,61262437,1300000007150909,2023-10-31T09:59:10
RATNAMANI,INE703B01027,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,2778.399902,61262440,1300000007150909,2023-10-31T09:59:10
RATNAMANI,INE703B01027,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,2778.149902,61262438,1300000007150909,2023-10-31T09:59:10
HINDALCO,INE038A01020,2023-10-31,NSE,EQ,EQ,buy,false,14.000000,457.450012,21230679,1100000007357898,2023-10-31T09:59:10
TATASTEEL,INE081A01020,2023-10-31,NSE,EQ,EQ,buy,false,61.000000,119.300003,61262429,1300000007150827,2023-10-31T09:59:10
KIRLFER,INE884B01025,2023-10-31,BSE,EQ,A,buy,false,17.000000,476.000000,845300,1698723000015009696,2023-10-31T09:59:10
NATIONALUM,INE139A01034,2023-10-31,NSE,EQ,EQ,buy,false,74.000000,92.900002,41207771,1200000007891242,2023-10-31T09:59:10
APLAPOLLO,INE702C01027,2023-10-31,NSE,EQ,EQ,buy,false,7.000000,1591.650024,1010827,1000000006945006,2023-10-31T09:59:10
NMDC,INE584A01023,2023-10-31,NSE,EQ,EQ,buy,false,45.000000,155.149994,41207764,1200000007891170,2023-10-31T09:59:10
MOIL,INE490G01020,2023-10-31,NSE,EQ,EQ,buy,false,9.000000,237.500000,41207766,1200000007891194,2023-10-31T09:59:10
MOIL,INE490G01020,2023-10-31,NSE,EQ,EQ,buy,false,17.000000,237.500000,41207767,1200000007891194,2023-10-31T09:59:10
MOIL,INE490G01020,2023-10-31,NSE,EQ,EQ,buy,false,25.000000,237.500000,41207768,1200000007891194,2023-10-31T09:59:10
ARE&M,INE885A01032,2023-10-31,NSE,EQ,EQ,buy,false,7.000000,627.549988,1018975,1000000007012242,2023-10-31T09:59:46
ENDURANCE,INE913H01037,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,1600.300049,21240321,1100000007427319,2023-10-31T09:59:46
HEROMOTOCO,INE158A01026,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,3113.500000,21240271,1100000007427201,2023-10-31T09:59:46
TATAPOWER,INE245A01021,2023-10-31,NSE,EQ,EQ,buy,false,17.000000,240.050003,61274272,1300000007216684,2023-10-31T09:59:46
SUNDRMFAST,INE387A01021,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,1298.000000,61274287,1300000007216715,2023-10-31T09:59:46
SUNDRMFAST,INE387A01021,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,1297.849976,61274284,1300000007216715,2023-10-31T09:59:46
SUNDRMFAST,INE387A01021,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,1297.949951,61274286,1300000007216715,2023-10-31T09:59:46
SUNDRMFAST,INE387A01021,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,1297.900024,61274285,1300000007216715,2023-10-31T09:59:46
HEROMOTOCO,INE158A01026,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,3113.500000,21240272,1100000007427201,2023-10-31T09:59:46
SONACOMS,INE073K01018,2023-10-31,NSE,EQ,EQ,buy,false,7.000000,551.799988,61274288,1300000007216746,2023-10-31T09:59:46
BAJAJ-AUTO,INE917I01010,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,5333.250000,1018973,1000000007012168,2023-10-31T09:59:46
MOTHERSON,INE775A01035,2023-10-31,NSE,EQ,EQ,buy,false,38.000000,92.349998,41217122,1200000007962293,2023-10-31T09:59:46
KPITTECH,INE04I401011,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,1230.849976,41217161,1200000007962456,2023-10-31T09:59:46
ENDURANCE,INE913H01037,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,1600.800049,21240322,1100000007427319,2023-10-31T09:59:46
M&M,INE101A01026,2023-10-31,NSE,EQ,EQ,buy,false,4.000000,1489.349976,41217131,1200000007962417,2023-10-31T09:59:46
KPITTECH,INE04I401011,2023-10-31,NSE,EQ,EQ,buy,false,6.000000,1232.849976,41234873,1200000008112221,2023-10-31T10:00:59
HCLTECH,INE860A01027,2023-10-31,NSE,EQ,EQ,buy,false,7.000000,1263.000000,21264382,1100000007575777,2023-10-31T10:00:59
INFY,INE009A01021,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,1369.449951,21264386,1100000007575799,2023-10-31T10:00:59
INFY,INE009A01021,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,1369.449951,21264384,1100000007575799,2023-10-31T10:00:59
TCS,INE467B01029,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,3359.000000,61296664,1300000007363829,2023-10-31T10:00:59
INFY,INE009A01021,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,1369.449951,21264385,1100000007575799,2023-10-31T10:00:59
PERSISTENT,INE262H01013,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,6111.649902,41234867,1200000008112174,2023-10-31T10:00:59
COFORGE,INE591G01017,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,4994.000000,1035691,1000000007147504,2023-10-31T10:00:59
MPHASIS,INE356A01018,2023-10-31,NSE,EQ,EQ,buy,false,4.000000,2143.350098,41234872,1200000008112211,2023-10-31T10:00:59
OFSS,INE881D01027,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,3881.949951,41234871,1200000008112186,2023-10-31T10:00:59
LTIM,INE214T01019,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,5108.750000,41234887,1200000008112323,2023-10-31T10:01:00
DLF,INE271C01023,2023-10-31,NSE,EQ,EQ,buy,false,13.000000,560.400024,21297102,1100000007767960,2023-10-31T10:02:26
GODREJPROP,INE484J01027,2023-10-31,NSE,EQ,EQ,buy,false,5.000000,1663.349976,21297101,1100000007767909,2023-10-31T10:02:26
EMBASSY,INE041025011,2023-10-31,NSE,EQ,RR,buy,false,18.000000,309.989990,21297088,1100000007767876,2023-10-31T10:02:26
OBEROIRLTY,INE093I01010,2023-10-31,NSE,EQ,EQ,buy,false,11.000000,1125.699951,41264198,1200000008330417,2023-10-31T10:02:26
BRIGADE,INE791I01019,2023-10-31,NSE,EQ,EQ,buy,false,7.000000,618.599976,1060279,1000000007324579,2023-10-31T10:02:26
BRIGADE,INE791I01019,2023-10-31,NSE,EQ,EQ,buy,false,2.000000,618.700012,1060280,1000000007324579,2023-10-31T10:02:26
PHOENIXLTD,INE211B01039,2023-10-31,NSE,EQ,EQ,buy,false,4.000000,1852.199951,41264214,1200000008330565,2023-10-31T10:02:26
PHOENIXLTD,INE211B01039,2023-10-31,NSE,EQ,EQ,buy,false,1.000000,1852.349976,41264216,1200000008330565,2023-10-31T10:02:26
PHOENIXLTD,INE211B01039,2023-10-31,NSE,EQ,EQ,buy,false,3.000000,1852.250000,41264215,1200000008330565,2023-10-31T10:02:26
MINDSPACE,INE0CCU25019,2023-10-31,NSE,EQ,RR,buy,false,22.000000,308.989990,41264200,1200000008330435,2023-10-31T10:02:26
BRIGADE,INE791I01019,2023-10-31,NSE,EQ,EQ,buy,false,5.000000,618.599976,1060278,1000000007324579,2023-10-31T10:02:26
NXST,INE0NDH25011,2023-10-31,NSE,EQ,RR,buy,false,27.000000,126.129997,41264202,1200000008330439,2023-10-31T10:02:26
NXST,INE0NDH25011,2023-10-31,NSE,EQ,RR,buy,false,21.000000,126.160004,41264203,1200000008330439,2023-10-31T10:02:26
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,39.000000,914.400024,21407973,1100000008553829,2023-11-01T10:11:54
AKZOINDIA,INE133A01011,2023-11-01,NSE,EQ,EQ,sell,false,5.000000,2392.449951,1242267,1000000008793843,2023-11-01T10:11:54
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,4.000000,914.299988,21407978,1100000008553829,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,28.000000,354.399994,61259807,1300000007975002,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,42.000000,354.600006,61259805,1300000007975002,2023-11-01T10:11:54
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,10.000000,914.349976,21407977,1100000008553829,2023-11-01T10:11:54
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,3.000000,914.349976,21407974,1100000008553829,2023-11-01T10:11:54
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,3.000000,914.349976,21407975,1100000008553829,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,2.000000,354.399994,61259806,1300000007975002,2023-11-01T10:11:54
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,1.000000,914.349976,21407976,1100000008553829,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,2.000000,354.350006,61259809,1300000007975002,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,4.000000,354.350006,61259810,1300000007975002,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,13.000000,354.350006,61259811,1300000007975002,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,6.000000,354.250000,61259812,1300000007975002,2023-11-01T10:11:54
TRITURBINE,INE152M01016,2023-11-01,NSE,EQ,EQ,sell,false,55.000000,354.250000,61259813,1300000007975002,2023-11-01T10:11:54
AKZOINDIA,INE133A01011,2023-11-01,NSE,EQ,EQ,sell,false,3.000000,2392.250000,1242268,1000000008793843,2023-11-01T10:11:54
FINCABLES,INE235A01022,2023-11-01,NSE,EQ,EQ,sell,false,4.000000,914.400024,21407972,1100000008553829,2023-11-01T10:11:54
AKZOINDIA,INE133A01011,2023-11-01,NSE,EQ,EQ,sell,false,1.000000,2393.050049,1242262,1000000008793843,2023-11-01T10:11:54
AKZOINDIA,INE133A01011,2023-11-01,NSE,EQ,EQ,sell,false,6.000000,2392.899902,1242265,1000000008793843,2023-11-01T10:11:54
